ID,Answer
1999,勞教制度
2000,中國國民黨
2001,一種美味
2002,狄拉克
2003,垂下
2004,移民實邊
2005,水軍
2006,共產黨
2007,矽燃燒過程
2008,劉少奇
2009,
2010,1950-1980
2011,著陸
2012,顛覆
2013,雷根
2014,幾何學
2015,1967
2016,風之國度
2017,蠻族事務局
2018,喀爾喀人
2019,首席的元老
2020,11世紀
2021,阿普列尤斯
2022,猶太人
2023,
2024,貸款法案
2025,省務會議，管理全省一切政務事宜。根據廣州國民政府於7月1日公布的《省政府組織法》，設委員9至11人，從委員中產生1人為主席，下設民政、財政等7廳，主席及各廳廳長由委員兼任。民國15年11月20日，國民黨中央政治會議議決將廣東省省務會議改組成廣東省政府委員會
2026,1610年1月7日
2027,荷蘭
2028,喬治亞
2029,1835
2030,天安門事件
2031,類比訊號
2032,通俗的
2033,30轉
2034,當耶柔米時在伯利恆修道院，哭泣的說：「征服了整個世界的城市，現在給人征服了！」。焦慮的無法工作，並且相信敵基督將會出現，因此悲傷的說：「世界恐怕快要毀滅了。這偉大的城都，羅馬帝國的首都，意付諸一炬……誰會料到，一度征服世界的羅馬帝國的基石，竟會如此衰亡
2035,1958
2036,1987
2037,洪堡
2038,1842
2039,
2040,1968
2041,不動產
2042,。首爾大學、高麗大學和延世大學三所著名高校在韓國很有影響。因其英文縮寫首字母為「ㄟㄙ·ㄎㄟ·ㄨㄞ」，被稱為韓國大學一片天。
2043,林肯
2044,。其餘32.8%的人口屬於無神論或其他信仰，伊斯蘭教屬於少數民族信仰。
2045,元末民變
2046,畜牧業
2047,第一連連長
2048,1599
2049,。第一產程，即宮口擴張期：從規律宮縮開始到宮口開全。第二產程，即胎兒娩出期：從宮口開全到胎兒娩出。第三產程，胎盤娩出期。
2050,香港國際機場
2051,暴力革命
2052,段祺瑞
2053,普魯士
2054,高句麗
2055,
2056,溧陽
2057,學會部
2058,林肯
2059,米洛舍維奇
2060,1600
2061,婦女投票權
2062,500毫升
2063,
2064,
2065,蒙古人
2066,
2067,心包是包裹心和出入心大血管根部的圓錐形纖維漿膜囊，分為內層的漿膜心包和外層的纖維心包。前者分為壁層和髒層兩層。髒層又稱心外膜。髒壁兩層在出入心根部互相移行。兩層之間的潛在腔隙被稱為心包腔。內有漿液起潤滑作用。在心包腔內，髒壁兩層折返處的間隙被稱為心包竇，主要有心包橫竇，心包斜竇和心包前下竇三者。纖維
2068,愛爾蘭共和國
2069,ECA國際
2070,毛澤東
2071,1258年西征軍攻佔伊斯蘭哈里發最後領地美索不達米亞的巴格達。隔年敘利亞阿尤布王朝，1260年佔領大馬士革和阿勒頗。然而當旭烈兀得知蒙哥於南征南宋時去世的消息後，立即率大軍回師爭位。留下的蒙軍也在今以色列加利利的阿音札魯特戰役敗於埃及馬木留克王朝，第三次西征結束。
2072,瀧川幸辰
2073,莫高窟
2074,電穿孔細胞
2075,
2076,2次
2077,1924
2078,日本
2079,稻米
2080,宮田製銃
2081,通貨膨脹
2082,1米93
2083,鹿兒島
2084,外籍家庭傭工
2085,
2086,清潔空氣法
2087,蒙塔納利
2088,
2089,亞里斯多德
2090,教法
2091,近海戰
2092,菲利浦五世
2093,阿爾卑斯山
2094,黃埔軍校
2095,1984
2096,何鳳山
2097,一億光年
2098,
2099,紅矮星
2100,日語
2101,阿爾法
2102,
2103,草本
2104,涵元殿
2105,海克爾
2106,1971
2107,英國
2108,馮國璋
2109,免疫
2110,
2111,平原
2112,1916
2113,法國東部
2114,灣仔
2115,拉丁語
2116,
2117,婆羅摩笈多
2118,貝聿銘
2119,西藏
2120,53
2121,工業革命
2122,
2123,一次世界大戰
2124,安眠藥
2125,史坦波中心
2126,科學怪人
2127,林登·貝恩斯·詹森
2128,F-16
2129,泰國
2130,麥健時
2131,
2132,朱齡石
2133,副主席
2134,毒氣
2135,連接子
2136,普洱專區
2137,僱傭保險於1995年開始實行。與失業保險不同，僱傭保險不僅對失業者進行救濟，而且用積極的政策手段儘可能防止失業的發生。僱傭保險費分為失業保險費和僱傭安定與職業能力開發事業保險費兩類。失業保險費由僱主和被僱人
2138,溫布頓
2139,奸臣
2140,1529
2141,佐世保
2142,申城
2143,德川家康
2144,河川
2145,岩石圈
2146,日治
2147,聯邦儲備
2148,1925
2149,1926年成立，由新界鄉村的代表組成，團結了以新界原居民為主導的鄉村士紳。
2150,德國
2151,亞熱帶
2152,1975
2153,日本
2154,反共
2155,
2156,車里雅賓斯克
2157,王藍
2158,胡錦濤
2159,江乘縣
2160,最低層
2161,國語字
2162,絲綢之路
2163,5642
2164,。常用的方式包括上吊、殺蟲劑中毒及槍械。
2165,寮國
2166,產業工會聯合會
2167,京杭大運河
2168,薩繆爾
2169,南奧塞提亞自治區
2170,浮動匯率
2171,
2172,秋天
2173,內河。
2174,永興
2175,雲南省
2176,德國
2177,土地改革
2178,陽邁一世
2179,
2180,逃亡
2181,黨領袖領導眾議院的少數黨，而多數黨領袖在院內的地位僅次於議長。議長的權限在1903年至1911年共和黨籍的約瑟夫·葛尼·坎農任內達到頂點。議長職權包含了議事主席權在內，影響法案委員會及對眾議院其他委員會委員的任命。這些權力於「1910年革命」中，因民主黨重奪眾議院與共和黨內的保守派反對坎農可議的嚴重干涉而時遭削減。
2182,玉泉北路
2183,1789年
2184,280天
2185,旅遊業
2186,
2187,國家地質總局
2188,2007年
2189,嘉靖
2190,維基媒體基金會
2191,一省
2192,
2193,嫁妝
2194,小學
2195,最佳演唱團體獎
2196,妾室
2197,防火
2198,精神醫學
2199,機炮
2200,松前藩
2201,威尼斯影展
2202,接合
2203,第四心音
2204,李白
2205,世襲
2206,韓國海關
2207,印度
2208,2009年
2209,牛胃氣膨脹
2210,
2211,吠陀
2212,是事物的真實本質。釋迦牟尼住世時，經常自稱「如來」，也是來自這個字根。漢譯佛經時，為了要正確地表示宇宙真實名相的真情實意，只能用「如」或「如如」來形容，意即「就是那樣子」的意思。佛教的理念認為，眾生的根器不同，而現實中佛教名相又深奧難通，因而，在翻譯家思維、運用佛教語言、表達佛教名相、令眾生接受佛教
2213,平面
2214,學俱樂部
2215,雷達
2216,1960
2217,
2218,
2219,東芝
2220,新北
2221,川本芳昭
2222,伊斯蘭教
2223,
2224,
2225,八六學潮
2226,
2227,620
2228,民國2年
2229,第一公民
2230,現代主義
2231,天主教
2232,美利堅聯盟
2233,亞歷山大·塞維魯
2234,1958年
2235,
2236,數學科幻
2237,房間隔
2238,菲律賓
2239,湯瑪斯·勃蘭契特·瑞德
2240,周恩來
2241,
2242,P-51
2243,
2244,
2245,模擬別人的言行
2246,1903
2247,李察·賓特利
2248,印尼
2249,康熙四十八年
2250,荊州
2251,摩利爾法學院
2252,。50個締約國中，只有28個協商國有權表決和通過決議，而其他22
2253,克里米亞戰爭
2254,
2255,北京
2256,1945
2257,倭寇
2258,閉關鎖國
2259,1972
2260,2014年9月舉行。總共有53支球隊爭奪23個名額，與自動獲得比賽的東道主法國一同在決賽圈上比賽。直布羅陀自2013年
2261,史達林
2262,牡丹江
2263,1918
2264,棕矮星
2265,非金屬
2266,阿拉貢
2267,聯合國人權委員會
2268,庫里爾台大會
2269,
2270,頭
2271,費城學院
2272,二氧化硫
2273,穀類作物
2274,勒布夫
2275,XY
2276,後代
2277,熱帶雨林氣候
2278,高句麗
2279,劉琮
2280,第二心音
2281,隋朝
2282,鋁合金
2283,道格拉斯
2284,稻
2285,東羅馬帝國
2286,林·德拉諾·羅斯福總統任命為全國學生事務管理局德克薩斯州負責人。
2287,25年
2288,松花江
2289,法國
2290,宋理宗
2291,威治時間7:17發射。除了發射時間與目標的改變外，這個任務幾乎保持一樣。
2292,2008年
2293,南北韓
2294,紅水河
2295,蒙古人
2296,斯芬·佩斯
2297,2001年
2298,皇后大道東
2299,27
2300,濕潤氣候
2301,1200萬
2302,總督
2303,2008年
2304,29.48萬人
2305,1982
2306,林天宏
2307,杜篤瑪
2308,12個
2309,西伯利亞
2310,櫻花大道
2311,布魯諾
2312,國際網球協會
2313,僑州郡縣
2314,修飾手法
2315,官僚主義者
2316,刺史
2317,心臟
2318,1180年
2319,三歲
2320,失眠
2321,雷焦卡拉布里亞國家考古博物館
2322,阿克爾
2323,香港人
2324,都市計劃
2325,西班牙
2326,布爾人
2327,用力動作。這個動作很多婦女都形容類似用力排遺
2328,校園一卡通
2329,18
2330,海澄公
2331,二氧化碳
2332,
2333,
2334,金銀珠寶
2335,1919
2336,1939
2337,郵票是郵政機關發行，供寄遞郵件貼用的郵資憑證。發送者為郵政服務付費
2338,噪聲
2339,西塞羅
2340,白河
2341,工農紅軍
2342,音樂
2343,四十二章經
2344,薩沃亞家族
2345,工業
2346,海因利希・弗格勒
2347,第五套
2348,景洪市
2349,韓國憲法
2350,陽光
2351,失落的故事集
2352,
2353,200米以下
2354,原始宗教
2355,第1區
2356,
2357,杭州
2358,機鼻
2359,
2360,馮特
2361,市民代表會
2362,梵蒂岡的武裝軍事力量。
2363,明朝
2364,2013年
2365,朱德
2366,
2367,東晉
2368,1958
2369,
2370,西排立
2371,主語
2372,主序帶
2373,電磁波理論
2374,德國
2375,1927
2376,2014年
2377,
2378,2007年
2379,法國
2380,
2381,
2382,為了鞏固自己及子孫的統治，便大封宗室二十五人為藩王，駐守全國各地。這些藩王雖然沒有封地的管治權，但擁有護衛軍隊，少者有三千人，多者至一萬九千人，駐守北方邊境的九位邊王軍權更大，如寧王「帶甲八萬，革車六千」。朱元璋的太子朱標不幸早死，太孫朱允炆是諸王之姪，感到難以制約各叔父們的勢力。加上諸王擁有軍權
2383,蒙古語
2384,甲醇很輕、揮發度高、無色、易燃及有一個獨特的氣味非常相似乙醇的氣味。
2385,元太宗
2386,2014年，長崎縣工業品生產金額有15625億日元
2387,
2388,1218
2389,918
2390,戰鬥機可以攜帶相關的裝備或者是武器，以執行這些任務。譬如加裝火箭或者是炸彈兼作對地攻擊的任務。以現有的戰鬥機設計為基礎，在工廠進行規模不等的改裝，以執行其他任務為優先。譬如P-38戰鬥機的偵察機衍生型是將武器全部拆除，僅有偵查需要的相關設備。利用退入第二線的戰鬥機執行其他任務，這種情況在許多國家都相當
2391,依法治國
2392,1987年
2393,DNA連線酶
2394,金軍
2395,半決賽
2396,
2397,內膜
2398,梁鵠
2399,40
2400,武隆區地處重慶東南部烏江下游，東連彭水，西鄰涪陵、南川，北接豐都，南界貴州道真，全區幅員面積2901.3平方公里
2401,
2402,郭守時
2403,劃工程。
2404,
2405,學習偉大領袖毛澤東
2406,19世紀
2407,檀君古朝鮮
2408,康熙
2409,
2410,清宣宗
2411,蒙漢兩元政治
2412,黑色貝雷帽
2413,三國史記
2414,四次
2415,林彪
2416,文明
2417,1973
2418,摩門教
2419,分裂
2420,輿論
2421,1603
2422,一分
2423,
2424,2013年
2425,客運與貨運
2426,新石器時代
2427,孔齊
2428,李·德富雷斯特
2429,1958
2430,世界氣象組織
2431,通貨膨脹
2432,1820年代
2433,
2434,
2435,天主教
2436,食品業
2437,1958
2438,2010年
2439,柏樹
2440,7920公里
2441,仙台市
2442,史和平
2443,蓋銷
2444,哈爾濱
2445,1967
2446,義和團事變
2447,混合苦膽
2448,建文二年
2449,關島組織法
2450,2009年
2451,邊境防衛
2452,彼得二世
2453,
2454,關稅和貿易稅
2455,合不勒汗
2456,高句麗
2457,窩闊台汗國
2458,14年
2459,49.3萬人
2460,巴納德
2461,量子光學
2462,
2463,哈德遜河
2464,正保御國
2465,民國3年
2466,
2467,主序帶
2468,坎貝爾
2469,港島區
2470,1221
2471,薩沃亞家族之間的戰爭。在此之後，薩沃亞家族為以原領地莫列訥河谷作為基礎，捲入無間斷的戰爭中，混亂的局勢維持了一個多世紀。
2472,中華人民共和國憲法
2473,二十歲
2474,雙打
2475,中村法道
2476,廣州
2477,鐵穆爾
2478,391
2479,精神醫學
2480,1849
2481,1260年
2482,13小時
2483,氦
2484,
2485,忽必烈
2486,薩繆爾
2487,黑死病
2488,
2489,卡胡盧伊
2490,
2491,氮化硫
2492,三屆
2493,1972
2494,都市計劃
2495,色指數
2496,日本
2497,麻醉
2498,6
2499,司馬休之
2500,煤煙消除會
2501,公民化
2502,宏碁
2503,
2504,愛因斯坦
2505,傻瓜塔
2506,
2507,中山
2508,匹茲堡
2509,白塞爾
2510,格子型系統
2511,戒嚴令
2512,韃靼海峽
2513,1989年
2514,湖南
2515,
2516,毒品
2517,7%
2518,
2519,1982年，18歲的梅艷芳參加無線電視與華星唱片主辦的第一屆新秀歌唱比賽脫穎而出，以圓潤沉厚的聲線在電視上獻唱徐小鳳名曲〈風的季節〉，摘下新秀冠軍，正式踏上星途，由於梅艷芳是女低音，類似徐小鳳，曾被冠以「小徐小鳳」的稱號。
2520,新婚
2521,泰國
2522,農民
2523,孔恩
2524,索契
2525,比利時
2526,重慶理工大學
2527,
2528,足利尊氏
2529,
2530,
2531,1905
2532,臺灣自救運動宣言
2533,
2534,。有性生殖在十億年
2535,1486
2536,英國
2537,1950
2538,1500
2539,南極條約體系
2540,布里亞特人
2541,
2542,民國8年
2543,1849年
2544,279
2545,中國大陸
2546,古埃及
2547,瓦倫本哥國家公園
2548,1906
2549,釋迦牟尼
2550,1960
2551,1640
2552,阿森松島的燃料儲備庫。2002年12月，它被島上的軍方永久性儲油設施取代。除了軍事基地外，阿森松島上的通訊基地也是經濟收入的來源之一。BBC和大東電報局在島上都建有通訊中繼站。阿森松島的主要出口商品是該島的郵票。這項出口活動自1922年開始，目前該島每年發行5至6套郵票。由於交通不便，阿森松島的旅遊業直到近年尚不存在
2553,威尼斯人
2554,東涌線
2555,1982年，18歲的梅艷芳參加無線電視與華星唱片主辦的第一屆新秀歌唱比賽脫穎而出，以圓潤沉厚的聲線在電視上獻唱徐小鳳名曲〈風的季節〉，摘下新秀冠軍，正式踏上星途，由於梅艷芳是女低音，類似徐小鳳，曾被冠以「小徐小鳳」的稱號。
2556,1841
2557,1997年
2558,2005年
2559,
2560,國家預防腐敗局
2561,因為地表附近，高度愈高，風速愈大。而風能是與風速的三次方成所正比，所以風機高度愈高，發電量愈多，因此現今有許多風機的高度都超過100m。
2562,大學生研究計劃
2563,爽文市
2564,1994年
2565,王亞南
2566,茂蘿街
2567,八零年代
2568,
2569,日本
2570,瑞派克路
2571,
2572,
2573,部分人的權利保護相對薄弱，黨委通過口頭傳達等行政手段就可以在公檢法中拒絕這類人群的被侵權申訴和起訴。他們的司法保障權利受到部分剝奪，這些人群的合法權利在被侵犯下也無法尋求司法救助。目前，在法律上中國普通公民只擁有直接選舉基層人大代表的權利，還不能直接選舉高級別的人大代表和任何一級政府官員。
2574,康熙
2575,重工業
2576,中央印製廠
2577,1952
2578,十二月屠殺
2579,驅逐艦
2580,十月革命
2581,張成澤
2582,
2583,2500年前，其意象和象徵意義還未發展成複雜與多樣化的體系時，佛教藝術已經開始發展。佛教藝術發源於公元前6至前5世紀左右，歷史上的釋迦牟尼佛陀涅槃之後的印度次大陸。之後，隨著向亞洲其它地區和世界傳播過程中
2584,1904
2585,無法續用「臺北」之名作為升格後的名稱，臺北縣政府因而對
2586,二氧化硫
2587,
2588,觀景台
2589,調節氣溫
2590,日本青年社
2591,廣東
2592,羅馬帝國
2593,自由派
2594,1990年代
2595,秋明州
2596,倫敦煙霧事件
2597,加州
2598,自由
2599,韓國
2600,不穩定性
2601,在鮭科魚類的300多個屬種之中，比較有代表性是具高商業價值的鮭魚總共有9種，來自兩個不同的屬。在中國大陸南方主要是進口的大西洋鮭為主，而北方太平洋品種的大馬哈魚常於9－10月回到黑龍江、烏蘇里江等河中產卵，故又叫「秋鮭」。部分商人會利用品種差異以虹鱒混充鮭魚。鱒屬和太平洋鮭屬都同時有不少魚種被稱作鱒魚。
2602,亨利克萊
2603,歐美
2604,濟州島
2605,查普曼
2606,噪音過大
2607,
2608,濟南
2609,1961
2610,士兵大審判
2611,榮休教宗
2612,美日
2613,2比1
2614,參議院
2615,1861
2616,1991年
2617,臺灣
2618,1953年12月
2619,滅絕事件
2620,1月27日
2621,辛格
2622,刺激性
2623,七七事變
2624,激進黨
2625,1895
2626,民國68年突破直轄市設置門檻，中華民國69年底達到225.8萬人，超越臺北市成為全臺第一大縣市，更於1990年5月突破300萬人。經過地方人士不斷爭取，臺北縣先於中華民國96年10月1日改為準直轄市，中華民國99年
2627,萊茵魯爾
2628,漢拿山
2629,黑契丹。西部庫曼包括保加爾人與巴什基爾人。
2630,慈禧太后
2631,1600分
2632,
2633,失分
2634,鴉片戰爭
2635,特殊黨員
2636,中國
2637,蔡素玉
2638,
2639,複合式裝甲是由數種化學特性極為不同的材料所組成的裝甲；鋼鐵和陶瓷是複合式裝甲中最常見的材料型態。複合式裝甲在1940年代首度開發而成，但因為工藝上的難度不獲好評，在對抗頭號的輕型坦克殺手的高爆反坦克彈不如中空裝甲輕巧有力。後來專用的坦克發射的新型脫殼穿甲彈，對於中空裝甲或更晚出現的反應裝甲，有相當的威脅
2640,
2641,1999年
2642,4個
2643,
2644,下薩克森邦
2645,宅地法
2646,中途公園
2647,
2648,燈罩
2649,高房價
2650,1849年
2651,9月30日
2652,改革法案
2653,日軍
2654,1946
2655,伊斯蘭教
2656,東勝寺一役
2657,
2658,伊斯蘭教
2659,暴雪
2660,第二次世界大戰
2661,歐洲人
2662,理論心理學
2663,墨點法
2664,
2665,唐朝
2666,原子彈
2667,
2668,
2669,邊防派出所
2670,溥佳
2671,工業區與興大本部，目前進駐廠商多與興大相關系所合作，是台灣機械產業的創新園區，也是未來興大的學生就業新選擇。
2672,1803
2673,特瓦族
2674,雕塑
2675,麻州
2676,杜林
2677,
2678,二次大戰前後，不少有名的學校都位於灣仔。其中一間由著名的老師，莫敦梅創立。該學校於1919年以書塾的形式成立，然後於1934年改稱為敦梅學校。學校教授的內容包括傳統中國書法及儒家思想等。日本佔領香港的時候學校曾經停辦。戰後，學校繼續為較富有家庭的小童提供中式教育。而為回應附近區域的學位緊張，學校也為較貧困的學生
2679,一邊一國
2680,耶穌會
2681,西塞羅
2682,英軍司令部
2683,
2684,土耳其
2685,
2686,忠孝橋
2687,摩根
2688,1960
2689,高崗
2690,1930
2691,海水淡化
2692,
2693,
2694,爭議性
2695,1755
2696,印尼
2697,人本主義
2698,首爾
2699,代表權變更
2700,英國
2701,電視
2702,
2703,
2704,普法戰爭
2705,什錦麵
2706,1917年，俄羅斯帝國發生了布爾什維克革命，退出了第一次大戰。馬克思主義的興起引致俄國成為歷史上第一個共產國家，藉由人民公社和集體利益性的方式管理人民，同時灌輸人民為國護國的愛國思想，大大樹立起統治者的雕像與形象符號。這點符合現代主義性質的集體主義。韋伯依據社會行動的理想類型之理念，認為理性化固然可以使
2707,中東
2708,民國三十八年
2709,鄧演達
2710,阿爾比派
2711,鮭魚
2712,
2713,甘蔗
2714,滿北條氏專制政權，途中倒戈天皇，號稱「勤王」，領兵反抗幕府，攻擊六波羅探題部隊。
2715,
2716,
2717,昆明公交公司
2718,2010年
2719,巴洛克
2720,
2721,2012年
2722,納粹黨
2723,清政府
2724,拿破崙
2725,-80%的總人口。
2726,漢魏故城
2727,1920年代
2728,
2729,威廉一世
2730,微波訊號
2731,1630號
2732,1702
2733,或者是滑輪等裝置失效導致失去控制的問題，對大型飛機相隔距離很遠的控制面也可以提高反應與效率，此外，還能夠減少重量與這些裝備使用的空間。
2734,新加坡
2735,同盟國
2736,1944
2737,
2738,布里斯托
2739,河運
2740,伏爾加河
2741,國際動物命名委員會
2742,黃金自由貿易
2743,施耐庵
2744,發電站
2745,大韓
2746,
2747,265
2748,
2749,死亡
2750,30
2751,印第安人
2752,
2753,JR集團
2754,後掠角度小於45度的梯形翼成為設計的主流。發動機的輸出透過耐高溫特殊材料和冷卻技術而更上一層樓。雷達與各類航電逐漸成熟與複雜化，機鼻進氣口已經幾乎完全被放棄，以配合大型雷達天線的安裝需求，而這個需求使得飛機的大小和成本迅速高漲。
2755,12
2756,雪米餅
2757,伽利略
2758,1875年
2759,裏海
2760,1863年
2761,1828
2762,
2763,1829
2764,杜林
2765,2008年
2766,毛利家
2767,侏儸紀
2768,
2769,拿破崙
2770,342年
2771,11月祭
2772,中華人民共和國雲南省下轄的地級市，位於雲南省西部。市境北接怒江州，東北臨大理州，東南界臨滄市，西鄰德宏州，西北與南面一小段邊界與緬甸接壤。地處橫斷山脈南緣，高黎貢山和怒山峽谷縱貫全境，瀾滄江、怒江、龍川江自北往南流經。總面積1.91萬平方公里，人口258.1萬。先秦時今市境屬哀牢國
2773,愛格思海金斯
2774,阿拉巴馬州
2775,2015年
2776,羅馬十二帝王傳
2777,呂蒙
2778,戴維斯
2779,1867
2780,70%
2781,
2782,
2783,國民黨
2784,入學
2785,馬爾薩斯認為：人類糧食的生產永遠無法趕上人口的增加，致使糧食供不應求，進而發生飢荒或戰爭，導致一部分人口死亡。達爾文以此聯想到生物演化發生的機制：演化是生存競爭中自由淘汰的結果，食物與空間等資源有限，只有最適應環境的個體才能生存下來，延續族群。「天擇」的概念逐漸在達爾文的五年環球考察過程中形成。
2786,
2787,鄂圖曼
2788,1986
2789,明代
2790,1951年4月13日
2791,基督教
2792,心血管疾病
2793,石油天然氣研發中心
2794,元朝
2795,硫酸
2796,
2797,超級基金法
2798,中華人民共和國
2799,納粹德國
2800,募兵制
2801,1933
2802,
2803,丙子胡亂
2804,1765
2805,天主教會
2806,
2807,大滿貫
2808,華沙
2809,伯力
2810,民族主義政策
2811,長度
2812,8世紀
2813,科穆寧
2814,凡爾賽宮
2815,北海道帝國大學
2816,
2817,信陽
2818,地區邊界
2819,電腦
2820,
2821,2016年
2822,1789年
2823,拔都
2824,
2825,
2826,金靴獎
2827,齊格蒙特三世
2828,天文學
2829,
2830,萊茵河
2831,氧化亞氮
2832,爭議的書信
2833,周立
2834,
2835,交易所
2836,內燃機
2837,銀熊獎
2838,1968
2839,降低靜止心率
2840,開羅宣言
2841,6
2842,1989年
2843,武昌起義
2844,
2845,生物技術是用於工業用途的生物技術的應用，包括工業發酵。它包括使用微生物例如細胞，或細胞成分例如酶，以產生在行業工業上有用的產品，例如化學品，食品和飼料，洗滌劑，紙和紙漿，紡織品和生物燃料。在工業上，利用工業菌種的特殊代謝路徑，來替代一些化學反應。除了專一性提高，也在常溫常壓下，節約能源。也由於專一性
2846,第一波新政
2847,球面角
2848,1976
2849,
2850,第2758號決議案
2851,
2852,楊森
2853,1859
2854,實際上是在東南亞。這表明了托勒密知道漢朝在歐亞大陸的最東端，但是並不清楚漢朝的具體位置。
2855,學權部
2856,阮彌之
2857,
2858,羅斯托克區、什未林區和新布蘭登堡區是東德主要的農業區。臨近波羅的海的羅斯托克區發展航運業，其中的羅斯托克港
2859,印度河文明
2860,约瑟夫·斯卡利格
2861,湖州人
2862,維多利亞港
2863,郵箱
2864,兩成
2865,公眾安全政策及道路政策
2866,希臘文、希伯來文
2867,
2868,比利時人
2869,1000米
2870,馬關條約
2871,羅斯福
2872,季風氣侯
2873,214
2874,3席
2875,過渡時期憲法
2876,益州
2877,段思平
2878,1953年至1957
2879,可以安裝槍托和握把獨立地使用。
2880,海口
2881,社會學
2882,雌雄同體
2883,遺傳定律
2884,攔截機
2885,寮國
2886,2000年
2887,
2888,魚雷艇
2889,
2890,26
2891,武漢大學
2892,一般我們常聽到的心音有第一心音和第二心音，當我們用一般的聽診器聽診，就會聽到的聲音，就是第一心音，就是第二心音。第一心音發生在心縮期，是其開始的標誌。音調低而時間長。這是由於血液衝擊血管，及產生的渦流，還有房室瓣的突然關閉引起的。第二心音發生在心室舒張期，音調高而時間短。是因為主動脈瓣與肺動脈瓣關閉
2893,1989年
2894,史達林
2895,各重要幹道常出現交通阻塞的情形。為求儘可能在短時間內疏散人潮、車潮，並減少塞車情形，因此除了一般道路外，亦興建多條快速道路與聯外橋樑。但因新北市的主要行政區過去皆為全面依賴臺北市的衛星城市，因此交通建設早期以聯絡新北市與臺北市為主，較少以新北市為主體的交通建設
2896,英國
2897,廣州鐵路公司
2898,航太
2899,跳舞
2900,孫傳芳
2901,元日戰爭
2902,羅德
2903,阿卡狄烏斯
2904,倫多
2905,農書
2906,蘇聯
2907,中世紀中期
2908,美國登山車協會
2909,突厥語
2910,台南
2911,法律
2912,沒有規定臺灣人不能到小學校上課，但因為小學校學費較高，所以學生大多是日本人子女與臺灣的富家門第的子弟。
2913,1987
2914,
2915,1850
2916,直布羅陀海峽
2917,代議制時，民主黨控制政局，這次卻失敗。它在原屬奧匈帝國的領土選區也表現甚差。這表示，民主黨的集權政策，未能代表全國人民的意願。激進黨在上述地區表現也不太好，但由於它自認塞爾維亞黨派，故此不成問題。最大的贏家就是反對建制的兩個黨派。根據Gligorijevic，克羅埃西亞共和農民黨的領導人只是在選舉宣傳期才獲得出獄，但效果
2918,現金流量表是財務報表的三個基本報告之一，所表達的是在一固定期間內，一家機構的現金增減變動情形。現金流量表的出現，主要是要反映出資產負債表中各個項目對現金流量的影響，並根據其用途劃分為經營、投資及融資三個活動分類。現金流量表可用於分析一家機構在短期內有沒有足夠現金去應付開銷。
2919,1923
2920,鏡廳
2921,晉安帝
2922,中華民國初年
2923,托列斯海峽
2924,自由民主黨
2925,印度洋
2926,兩年
2927,。由於大致平坦的地貌，它在一月和二月暴露於來自西北的寒冷北極高壓空氣團。
2928,磷礦石
2929,美國
2930,南斯拉夫
2931,1512
2932,消亡階段
2933,肌萎縮性脊髓側索硬化症
2934,庇護在塢堡或是部落貴族。塢堡大多由世族豪強建立，主要作為軍事防衛
2935,哈德良
2936,關於托勒密和哥白尼兩大世界體系的對話
2937,傳送
2938,電燈泡
2939,種族區分
2940,張成澤
2941,盧安達
2942,戴爾廣場足球俱樂部
2943,厄爾布魯士峰
2944,南京國民政府
2945,明朝
2946,武器設計製造人才的秘密21廠技校
2947,1956
2948,沒有磁場
2949,50
2950,科學博物館
2951,
2952,1874
2953,維吾爾語
2954,金大中
2955,
2956,新生代
2957,勒克瑙協定
2958,國防報告書
2959,忽必烈
2960,電動機
2961,宗教
2962,聯合國
2963,內需市場
2964,
2965,金日成
2966,啟德機場
2967,瑞士
2968,中華民國政府
2969,希伯來語
2970,一個小時說一個字
2971,汽運
2972,石窟
2973,鍾祥蘭台宮
2974,朝鮮
2975,1972
2976,布里斯托鎊
2977,兩天
2978,喀喇汗國
2979,
2980,黨內上層
2981,1932
2982,1952
2983,埃及
2984,2003年1月12日
2985,釣魚臺
2986,瓦特
2987,村民委員會
2988,猶太會堂
2989,三菱
2990,
2991,岳家軍
2992,怯薛軍
2993,道元禪師
2994,1637
2995,北魏
2996,西人黨
2997,民國26年上半年
2998,
2999,一次世界大戰
3000,大朝鮮國
3001,鋼筋混凝土
3002,自然環境指地球或一些區域上一切生命和非生命的事物以自然的狀態呈現。
3003,1171
3004,樸茨茅斯和約
3005,羽柴秀吉
3006,中產階級
3007,四十三年
3008,第45屆日本眾議院議員總選舉
3009,魏源
3010,保祿六世
3011,阿拉伯
3012,13
3013,梵語
3014,元代社會因思想多元化、商業經濟發達與交通便利，使得元帝國的強盛，是東亞地區的富裕大國，在歐洲人馬可波羅的遊記中，可以看出當時的盛況。隨著理學影響的下降，長期以來壓在人們心頭的封建禮教的磐石隨之鬆動，下層人民和青年男女，蔑視禮教違反封建倫理的舉動越來越多，以至王惲對宣揚禮教的做法，發出了「終無分寸之效
3015,
3016,珍妮·蓋諾
3017,1629
3018,第三產業
3019,兩極
3020,德宏州
3021,25個
3022,史蒂芬生
3023,
3024,華北平原
3025,振州
3026,吉爾吉斯人
3027,李時珍
3028,舊莫比爾
3029,埃及
3030,辛亥革命
3031,六十年代
3032,
3033,伊斯蘭教
3034,正二品
3035,天安門事件
3036,周恩來
3037,北京條約
3038,1976
3039,1958
3040,日本
3041,國民議會
3042,肉牛
3043,主動方
3044,生活部
3045,工業文明
3046,29
3047,冷戰
3048,300
