ID,Answer
2973,鍾祥蘭台宮
2974,朝鮮
2975,1972年
2976,布里斯托鎊
2977,兩天
2978,喀喇汗國
2979,戰鬥機
2980,黨內上層
2981,1932年
2982,1952年
2983,埃及
2984,2003年1月12日
2985,釣魚臺
2986,蒸汽機
2987,村民委員會
2988,猶太會堂
2989,三菱
2990,《韓國憲法》
2991,岳飛
2992,怯薛
2993,道元禪師
2994,1637年
2995,北魏
2996,西人黨
2997,民國26年
2998,中東
2999,北非作戰階段
3000,大朝鮮國
3001,鋼筋混凝土
3002,熱帶稀樹草原
3003,1171年
3004,《日韓合併條約》
3005,羽柴秀吉
3006,中產階級
3007,民國四十三年
3008,第45屆日本眾議院議員總選舉
3009,魏源
3010,保祿六世
3011,阿拉伯宗教
3012,2個
3013,梵語
3014,元帝不重視科舉
3015,七年戰爭
3016,艾瑪·史東
3017,1636年
3018,第三產業
3019,兩極
3020,德宏州
3021,25個
3022,史蒂芬生
3023,查士丁尼一世
3024,華北平原
3025,振州
3026,[PAD]
3027,李時珍
3028,舊莫比爾
3029,羅馬共和國
3030,辛亥革命
3031,六十年代
3032,十年
3033,伊斯蘭教
3034,督撫
3035,六四天安門事件
3036,周恩來
3037,《北京條約》
3038,1976年
3039,1959年
3040,耕地面積比例較低。2015年，長崎縣耕地面
3041,國民議會
3042,肉牛
3043,主動方
3044,生活部
3045,歐洲工業文明
3046,29萬人
3047,2013年
3048,300公厘
3049,廖內省
3050,洪邁
3051,淮安區
3052,左手的大拇指
3053,頤年堂
3054,2002年
3055,50%
3056,西里爾字母
3057,荷蘭人
3058,黨的紀律檢查機關
3059,第五大
3060,契約經濟
3061,道路左側行車
3062,河本大作大佐
3063,為了保護蒙古人地位
3064,工農業
3065,資本主義
3066,四品
3067,金正恩
3068,戰艦
3069,蘇聯
3070,清朝嘉慶年間
3071,蘭希佩洛西
3072,1871年1月18日
3073,劉少奇
3074,1980年
3075,溫尼伯國際機場
3076,朝鮮民主主義人民共和國
3077,生產利益
3078,2部
3079,交通部觀光局
3080,大慶
3081,薩珊王朝
3082,長水村
3083,八王之亂
3084,居民委員會
3085,民國29年
3086,降低貸款利息
3087,1980年2月24日
3088,通化市
3089,康熙帝
3090,烏茲別克斯坦
3091,玉米
3092,樺樹
3093,[PAD]
3094,2006年
3095,1987年
3096,馬克思主義
3097,史都華的影迷太多
3098,馬加人
3099,1887年
3100,巴西隊
3101,製導合一
3102,完全臀位
3103,駱克道
3104,71.7公里
3105,西羅馬帝國
3106,自律性受到植物神經系統的調節
3107,廣電總局
3108,札木合
3109,麥克阿瑟元帥
3110,查理檢查站
3111,京杭大運河
3112,雲貴高原
3113,喀喇汗國
3114,1914年
3115,紅衫軍運動
3116,第五次北伐
3117,烏來區
3118,綠窗口
3119,電壓
3120,希臘文化
3121,幽州
3122,被迫
3123,第一次直奉戰爭
3124,1970年代
3125,相聲
3126,平定南昌的寧王宸濠之亂
3127,周恩來
3128,貴霜帝國
3129,1956年
3130,南海縣
3131,《華府風雲》
3132,韓國
3133,以元世祖過度漢化、違背祖宗成法
3134,4000米
3135,李東陽
3136,1919年
3137,粳稻
3138,百萬分之一弧秒/年
3139,印度教
3140,第一座青天白日勳章
3141,尼古拉杜霍寧
3142,浙江紹興浙軍第二旅第六團第三連當見習官
3143,[PAD]
3144,信陽市
3145,1782年
3146,1871年
3147,日本武士時代
3148,武漢大學
3149,貝爾格勒
3150,日產汽車
3151,郵票
3152,1920年
3153,1972年
3154,柴油
3155,道路左側行車
3156,城東地區失火
3157,有絲分裂
3158,路德
3159,阿拉伯字母
3160,二氧化碳
3161,1987年
3162,《三國演義》
3163,黃琪翔
3164,中國人民銀行
3165,都市
3166,小熊
3167,2016年
3168,土地改革
3169,大衛·[UNK]·沃爾普
3170,荷蘭皇家研究所
3171,周恩來
3172,1739年
3173,民族文化多元化
3174,《開槍射擊令
3175,男子商人合營技術學院
3176,活力
3177,忻城縣
3178,東側
3179,田春蔚
3180,冬季奧運會
3181,亞屬名
3182,農礦部
3183,艾薩克·牛頓
3184,馬薩諸塞州
3185,4世紀
3186,第一個階段
3187,蘇聯
3188,麗貝卡·布蘭克
3189,[PAD]
3190,日本發動太平洋戰爭
3191,西元28年
3192,同化政策
3193,莫敦梅
3194,北京秘密
3195,1942年末
3196,洛可可風格
3197,南斯拉夫王國
3198,15年
3199,麗
3200,俗世什一稅
3201,受貨幣經濟影響
3202,《周禮》
3203,1967年
3204,匈牙利
3205,西班牙人
3206,31個省
3207,1917年
3208,新北市
3209,壁山標
3210,拉彼魯茲
3211,奧圖·普萊明傑
3212,1247年
3213,太陽能
3214,台電
3215,馬其頓內部革命組織
3216,2017年
3217,天主教
3218,新北市
3219,量子光學
3220,托土拉島
3221,1945年
3222,400人
3223,鱷魚
3224,2500米
3225,聯合國安理會166號決議
3226,三跨一懸挑
3227,被捕
3228,江北地區
3229,希臘文化
3230,19世紀
3231,中山粵菜
3232,瓦倫提尼安一世
3233,德壽
3234,倭國
3235,1949年
3236,查士丁尼一世
3237,會長
3238,美國國家稅務局
3239,昆明巫家壩國際機場
3240,日產汽車製造公司
3241,兩棲動物
3242,負責全國邊海防工作
3243,游隼
3244,1955年
3245,馬爾吉特
3246,13世紀
3247,星系天文學
3248,傑羅姆萊特文
3249,漢族
3250,24位
3251,小高加索山脈
3252,全國經濟委員會
3253,軍事科研活動
3254,中國共產黨紀律檢查機關
3255,[PAD]
3256,民主黨
3257,1636年
3258,求其放心
3259,法國獲勝
3260,文化大革命
3261,公元第二世紀
3262,美國陸軍航空隊
3263,於1206年統一漠北諸部族後建立的大蒙古國
3264,漢朝軍事壓力
3265,1924年
3266,西元前4713年1月1日中午12點
3267,鄧小平
3268,民國39年
3269,華萊士
3270,依序向內
3271,儲備
3272,經濟大恐慌
3273,民國元年
3274,1909年
3275,1233年
3276,2015年
3277,卡佩爾戰爭
3278,超級英雄電影
3279,教會法學博士
3280,維多利亞湖
3281,《天體運行論》
3282,馬英九
3283,台北曲藝團
3284,朱文圭
3285,葉名琛
3286,廣島市
3287,監理會
3288,超長時間
3289,韓國
3290,沒有
3291,1891米
3292,馬來西亞
3293,烏爾蘇拉
3294,92%
3295,李算
3296,秋明州
3297,物權法
3298,馬林諾夫斯基
3299,1651年
3300,成吉思汗
3301,劉宋宗王
3302,消極的制度
3303,蔣中正
3304,雙重匯率
3305,1971年
3306,1282年
3307,速度
3308,蒙古文字
3309,小高加索山脈
3310,用來指揮小隊或中隊
3311,明朝
3312,動物脂肪
3313,幹線道路
3314,奈及利亞
3315,1955年
3316,976毫米
3317,拉丁帝國
3318,路易·菲利普國王
3319,表演工作坊
3320,1912年
3321,1903年
3322,燃料
3323,伊斯蘭教法
3324,9世紀
3325,特別警察部隊
3326,蒙疆聯合自治政府
3327,獅子外型
3328,宋高宗
3329,威武陳元帥廟
3330,美元
3331,[PAD]
3332,獅子派
3333,乾隆皇帝
3334,有意無意成為功利主義學派的接班人
3335,1992年
3336,西班牙
3337,鄭順
3338,成吉思汗時代
3339,意識型態上的極權主義傾向
3340,地中海
3341,1908年
3342,37年
3343,牡丹峰樂團團長
3344,君士坦丁八世
3345,急遽減少
3346,1949年
3347,岳飛
3348,劉牢之
3349,105名
3350,卓袱
3351,五分之四
3352,福建華僑
3353,民族主義復活
3354,德國
3355,北方方言
3356,集安
3357,1970年
3358,燃燒時的火焰
3359,李·亞科卡
3360,五年
3361,瓜拿納樹
3362,特瓦族
3363,髒層
3364,加壓
3365,遺傳物質
3366,戴維·勞合·喬治
3367,海什木
3368,2006年
3369,白[UNK]紀中期
3370,莫里斯哈勒
3371,克勞德夏農
3372,印度軍隊
3373,1932年
3374,人口較南方多出許多
3375,1964年
3376,通俗科幻小說雜誌
3377,法語
3378,政治主張
3379,國際園藝家協會
3380,合肥市政府
3381,理查特里維西克
3382,一線天目前仍屬重要軍事基地
3383,彌爾
3384,元豐五年二月己巳條
3385,幽默
3386,無量山
3387,1548年
3388,美國
3389,兩路總站
3390,後現代
3391,1961年
3392,計劃經濟體制
3393,英國
3394,李煥之
3395,[PAD]
3396,1284年
3397,民國27年
3398,悉曇體
3399,314.23
3400,2005年3月20日
3401,43.4%
3402,路易十三
3403,沃爾特蒙代爾
3404,1935年
3405,為了繼續吞併全印度
3406,伊利諾州
3407,公元前240年
3408,漢諾瓦
3409,性犯罪
3410,沖積作用
3411,信陽長台關編鐘
3412,第二代
3413,黃大仙區
3414,忽必烈
3415,1970年
3416,巴西爾二世
3417,至元十一年
3418,[PAD]
3419,德川家康
3420,網絡
3421,三大黑土地
3422,佛教
3423,恰克圖條約
3424,多源於南部內陸高原地區
3425,廢除憲法
3426,聖凱薩琳教堂
3427,沈葆楨
3428,協助自殺
3429,西晉
3430,美國[UNK]電視台
3431,1985年
3432,24小時
3433,2009年
3434,11世紀
3435,郭松齡
3436,1931年
3437,歐
3438,毛澤東思想
3439,天皇
3440,2014年
3441,花垣鎮
3442,股份制
3443,兩年
3444,導彈
3445,1976年
3446,中國人
3447,15個
3448,宋公
3449,希洛分基地
3450,漢地大都
3451,康熙
3452,景星殿
3453,雨果
3454,鄧小平
3455,不少亦達不到香港女性非常高的擇偶條件
3456,維爾紐斯
3457,民國17年
3458,西部片
3459,雜交帶
3460,2000年代
3461,《魔戒》
3462,1978年
3463,儒家思想
3464,1954年
3465,12架
3466,廣州話
3467,1897年
3468,總理
3469,1945年
3470,最後被包圍在了笠置山
3471,在完成了內部自治的體制
3472,倭王權
3473,灣仔碼頭
3474,1991年
3475,約瑟夫
3476,大部分的時間都在國外生活
3477,反手
3478,大爆炸理論
3479,新南威爾斯學校
3480,[PAD]
3481,期思陂
3482,中華人民共和國
3483,朱棣
3484,2000餘輛
3485,軍隊士兵主要由穆斯林和印度教徒構成
3486,亞俄
3487,東漢
3488,1999年
3489,生命線類
3490,機場快線
3491,麥茨要塞
3492,中國最早有關傳染病研究的著作
3493,而
3494,梵語
3495,語文學家
3496,19世紀晚期
3497,1991年
3498,馬祖列島
3499,交通部觀光局
3500,2000年
3501,白犬列島
3502,燈塔
3503,直升機
3504,兩小時
3505,馬祖列島
3506,陳高志
3507,基金會
3508,元宵節
3509,秋季
3510,每年農曆九月初九重陽節
3511,馬住
3512,地瓜餃
3513,解除戰地政務
3514,漲潮
3515,軍港
3516,沙灘
3517,235歲
3518,網球
3519,現代網球
3520,網球
3521,主裁判
3522,球童
3523,120秒
3524,中林網球
3525,[PAD]
3526,發球技術
3527,半西方式握拍
3528,半西方式握拍
3529,半西方式握拍
3530,14世紀
3531,手掌
3532,對方回球
3533,制勝球
3534,非營利博物館
3535,[PAD]
3536,一局比賽結束之後
3537,1-5盤
3538,上線後再得一分
3539,四年
3540,1989年
3541,2010年
3542,3萬
3543,新北市
3544,新北市
3545,臺灣鐵路管理局在目前在新北市的主要路線，有種怪現象現，其中位於新板特區的，板橋車站
3546,簡用環狀線
3547,臺北市公車聯營管理中心
3548,新北市公共自行車租賃系統
3549,齊河
3550,新北市
3551,42.00[UNK]
3552,新北市政府文化局於2010年第一次辦理臺北縣眷村文化節，後續轉型爲新北市竹籬笆英文系
3553,新北市政府文化局
3554,2007年10月1日
3555,120餘公里
3556,都會型商圈
3557,新北市
3558,1
3559,雞龍河
3560,江
3561,電影
3562,彼得
3563,雅各書
3564,聖經學者
3565,約翰
3566,約翰
3567,語言學
3568,約翰
3569,馬利亞
3570,瑪利亞
3571,聯邦制
3572,索馬利亞
3573,150萬美元
3574,2001年3月
3575,城市的地價
3576,今天
3577,最少是一種大規模永久性防禦設施
3578,一斑
3579,種
3580,中國古代城市
3581,海拔
3582,官道
3583,海軍醫院
3584,季節性
3585,關島地區醫療城
3586,2012年9月
3587,死亡
3588,關島位於北緯13.2度至13.7度，東經144.6度至145度間，面積爲212平方英里，爲美國第32大島嶼
3589,關島
3590,安納塔漢島
3591,珊瑚環礁
3592,氣候
3593,荒島
3594,混凝土結構
3595,烏爾姆山，它屬於哈爾斯山脈
3596,7月
3597,1990
3598,糙米
3599,有機米
3600,光球層
3601,少量
3602,白[UNK]紀
3603,上街限制2.73疊紀滅絕事件
3604,全球氣候
3605,碳系晚期
3606,二季
3607,費力組織
3608,非營利組織
3609,非營利組織
3610,會員大會
3611,展場模特兒
3612,局部模特兒
3613,少女模特兒
3614,華圖利
3615,音質貴族系統
3616,政客
3617,政治家
3618,政治家
3619,1953年發生了617事件
3620,1961年8月12日
3621,1961年10月
3622,年輕人
3623,1963年
3624,1968年
3625,2000
3626,1971年4月10日
3627,44年
3628,1989年
3629,一支民族共和國憲法
3630,德意志民主共和國
3631,1949年
3632,1961年
3633,社會黨
3634,社會黨
3635,500席
3636,布拉格之春
3637,十佳心理折磨，很難取證
3638,移民
3639,1950年
3640,德國
3641,德國，統一社會黨
3642,2.8%
3643,1984年的大約500元，增加到1985年
3644,社會主義現實主義的藝術系
3645,店
3646,86座劇院
3647,1857年
3648,十年
3649,人文學科
3650,天主教
3651,1945年
3652,馬克思主義學說
3653,德意志民主共和國
3654,憲法
3655,金龍山
3656,釜山
3657,濟州島
3658,工業原料
3659,韓國
3660,2.1%
3661,四大石油
3662,韓國
3663,韓國
3664,鰲頭
3665,2007年
3666,韓國科學技術研究院
3667,韓國
3668,金泳三
3669,[PAD]
3670,儒家思想取代佛教
3671,甲午戰爭
3672,中國
3673,未來
3674,裝飾
3675,[PAD]
3676,民間口頭傳說
3677,日本無條件投降
3678,電影
3679,1990年作了修訂
3680,1997年
3681,2000年
3682,牛肉
3683,狗
3684,韓國
3685,韓式泡菜
3686,韓國
3687,韓式筷子
3688,韓國燒酒
3689,2790060
3690,5583064名
3691,多倫多
3692,4月中旬期間
3693,31度
3694,133公分
3695,高速公路
3696,401號省道
3697,多倫多擁有知名的多倫多藍鳥棒球隊
3698,那大球隊
3699,多倫多證券交易所
3700,多倫多
3701,多倫多
3702,1500年
3703,多倫多
3704,1787年
3705,1793年
3706,1812年
3707,1834年3月6日
3708,鐵路
3709,1921年
3710,81
3711,1107萬平方公里
3712,清末
3713,甲午戰爭
3714,光緒三十三年
3715,副都統
3716,光緒三十三年
3717,理藩院
3718,撒韋凡部
3719,西藏
3720,西藏
3721,高句麗
3722,精英政治制度
3723,顧國川王
3724,王都成
3725,丘儉
3726,突厥
3727,突厥
3728,李世民
3729,高句麗
3730,福裕城
3731,668年
3732,渤海國
3733,渤海國
3734,新羅
3735,體積
3736,熱力學
3737,不確定性
3738,政府機構
3739,財經
3740,負面情況
3741,紫色絲病非常接近民居
3742,比爾蓋茨
3743,法蘭克蓋瑞
3744,功課
3745,春季學期
3746,瑪格麗特
3747,224名
3748,物理學
3749,美國總統科技顧問委員會
3750,47位
3751,經濟顧問委員會
3752,路易斯委員會
3753,多元性
3754,1950年
3755,理學院
3756,魯本斯
3757,聖母院博物館
3758,65萬人
3759,法蘭西人
3760,19世紀
3761,第二次世界大戰
3762,旅遊業
3763,第二大
3764,萊茵河航運中央委員會
3765,聯合國教科文組織
3766,凱爾特人
3767,羅馬人
3768,神聖羅馬帝國
3769,楓丹白露
3770,馬賽曲
3771,19世紀
3772,德意志帝國
3773,四教
3774,歐洲文藝復興
3775,音樂家
3776,1900年
3777,後現代主義
3778,政治哲學
3779,貴族政治
3780,柏拉圖
3781,基督教
3782,馬基維利
3783,蘇聯時期
3784,電力
3785,四川省
3786,成都平原
3787,峨眉山
3788,宋朝
3789,嘉定府
3790,中世紀
3791,哈康五世
3792,1314年
3793,黑死病
3794,挪威王國
3795,1814年
3796,城區
3797,新城區
3798,1854年
3799,第一條電車線路
3800,戰國時期
3801,商朝
3802,郡縣制
3803,蜀魏國
3804,紅軍
3805,6月
3806,漢軍級指揮官
3807,[PAD]
3808,漢芬蘭
3809,莫斯科和平協定
3810,漢莎拉地區
3811,德意志國防軍
3812,蘇聯政府
3813,納粹的味道的衛國戰爭與反抗拿破崙
3814,近衛頭銜
3815,候補中央委員
3816,三個月
3817,解放軍
3818,黃厝村塔頭社
3819,美國第七艦隊
3820,胡錦濤
3821,臺灣泛綠陣營
3822,1912年
3823,清朝
3824,民不聊生
3825,共產黨
3826,蔣中正
3827,1934年
3828,南昌起義
3829,1945年
3830,渡江戰役
3831,1949年
3832,廣州
3833,黃埔軍校
3834,北伐必敗論
3835,盧溝橋事變後
3836,毛澤東
3837,國軍
3838,攻速
3839,在惡劣天氣
3840,1985年
3841,烏拉圭世界盃
3842,巴西隊
3843,1958年
3844,法國世界盃
3845,阿根廷
3846,金球獎
3847,1994年
3848,倫敦奧運
3849,2014年
3850,第二波新政
3851,新政聯盟
3852,7月
3853,德懷特艾森豪
3854,豬灣入侵
3855,美國人
3856,民權法案
3857,南方白人
3858,新政聯盟
3859,林丹強生
3860,林丹強生總統
3861,德州
3862,黑人
3863,能源部
3864,通信
3865,維吉尼亞州
3866,白人
3867,革命
3868,加拿大漢
3869,白水門事件及萊溫斯基醜聞等政治醜聞
3870,廢奴民主黨人
3871,凡爾賽條約
3872,富蘭克林德拉諾羅斯福
3873,歐洲理事會議會大會
3874,第37次
3875,2010年
3876,潘基文
3877,9月
3878,無人飛機
3879,2015年
3880,菜豆
3881,平坦谷地
3882,1100公尺
3883,新美天津大理石與石灰岩礦[UNK]
3884,1920年
3885,亞塞拜然
3886,蘇聯
3887,亞塞拜然人
3888,赫哲族
3889,唐代
3890,唐玄宗
3891,1284年
3892,努兒乾
3893,元朝
3894,二妹公司
3895,江戶幕府
3896,嘉禾二年
3897,司馬懿
3898,孫登
3899,2000毫米
3900,梅雨時期
3901,2010年
3902,王梵宇
3903,舊石器時代
3904,舊石器時代
3905,史籍
3906,舊石器時代遺蹟
3907,南山首地區
3908,中國人
3909,斯洛文尼亞
3910,歐洲共同體
3911,單一民族國家
3912,浙大克羅埃西亞主義
3913,1991年
3914,馬其頓共和國
3915,南斯拉夫反法西斯人民解放委員會
3916,1943年
3917,2月
3918,共產黨情報局
3919,沙文主義
3920,開放式社會主義體制
3921,1980年
3922,失業率攀升
3923,分配地方權力
3924,遺傳物質技術
3925,分子複製技術
3926,基因靶向
3927,1973年
3928,基因工程
3929,醫學
3930,凝血因子疫苗
3931,基因轉殖小鼠
3932,多倍體育種
3933,複製
3934,基因轉殖生物
3935,同源基因
3936,加拿大
3937,美國憲法
3938,17歲
3939,美國綠卡
3940,國家安全會議
3941,人文組織方面，美國海岸防衛隊平時隸屬於美國國土安全部
3942,水泥骨料
3943,人工土木建築材料
3944,洋灰使使同
3945,羅馬人
3946,堅固耐久
3947,孔明車
3948,臺灣
3949,45公里
3950,亞當斯密
3951,物資
3952,且
3953,中國大陸
3954,安全
3955,丁磊
3956,出售郵件系統軟體授權
3957,新浪
3958,網際網路泡沫破滅
3959,2015年
3960,類比電路系統
3961,發信機頻道
3962,意見
3963,躁鬱症
3964,自殘
3965,烈酒
3966,關聯出現的原因
3967,四川
3968,汗蒸冰製
3969,泰晤士報
3970,泰晤士報
3971,倫敦時報
3972,保守黨
3973,米蘭
3974,476年
3975,羅馬的財富
3976,阿瓦爾人
3977,薩珊王朝
3978,廣州
3979,黃帝
3980,宋教仁
3981,江南平原
3982,24位
3983,民主聖地
3984,黃大勇
3985,王永清
3986,壓迫到當地洪雅族原住民的生存空間
3987,總督府
3988,氣候
3989,張之洞
3990,1993年
3991,蔣國麗
3992,法國
3993,1993年
3994,威廉吉爾伯特
3995,琥珀
3996,班傑明富蘭克林
3997,富蘭克林
3998,琥珀摩擦實驗
3999,熱能
4000,同級發電機
4001,法拉第定律
4002,纖維性抽搐
4003,最佳作品獎
4004,史詩片
4005,五部
4006,美國電影藝術與科學學院
4007,香川普勞圖斯
4008,繁榮
4009,吳大偉
4010,20世紀之前
4011,5000倍
4012,我距離比較遠
4013,七天三小時
4014,中間期
4015,卡倫河
4016,尼羅河
4017,恆河
4018,美國電影藝術與科學學院
4019,奧斯卡金像獎
4020,杜比劇院
4021,西德尼斯科爾斯基
4022,洛杉磯地區
4023,學院邀請產生
4024,1939年
4025,上海盛業大廈大學
4026,廈門大學
4027,東營廈門大學教師教學質量不好
4028,戊戌變法是木
4029,梁啓超
4030,徐才厚
4031,徐才厚
4032,蘇聯
4033,雷家勝
4034,雷家勝
4035,義和拳
4036,康有爲
4037,2007年
4038,21196.18公里
4039,宋朝
4040,漢長城
4041,蒙古境內戈壁
4042,東漢
4043,朝鮮平壤
4044,突厥
4045,明朝
4046,點燃煙火
4047,長城
4048,中英煙臺條約
4049,中英煙臺條約
4050,重慶
4051,重慶
4052,重慶
4053,傅亮
4054,重慶
4055,火災演習
4056,中央直轄市
4057,重慶
4058,兵工廠衆多
4059,沙坪壩公園
4060,重慶
4061,重慶
4062,藥用植物
4063,第七
4064,電子工業
4065,重慶
4066,馬關條約
4067,損壞莊稼
4068,馬車
4069,高爆反坦克彈
4070,從未成爲主戰坦克的實際主流裝甲系統
4071,價格
4072,陳水扁
4073,2005年
4074,巡撫
4075,中國共產黨
4076,美洲
4077,1895年
4078,美國聯邦最高法院
4079,同性婚姻
4080,摩梭人
4081,1995年
4082,單身收養制度
4083,1600萬
4084,繼最大的社會壓力
4085,婚禮產業
4086,荷蘭
4087,馬耳他國會
4088,五個
4089,1884年
4090,德國
4091,1939年
4092,1933年
4093,賓夕法尼亞州
4094,太空遊客
4095,60歲
4096,蘇俄紅軍
4097,英國
4098,1989年
4099,波蘭
4100,綠島
4101,自行車
4102,兩個
4103,邊沁
4104,集大成之作
4105,1903年
4106,般若類經典
4107,玄奘
4108,唐朝
4109,東吳大學
4110,1999年
4111,可以互相溝通
4112,馬來語言
4113,1945年
4114,1968年
4115,1942年
4116,1947年
4117,75歲
4118,美國電影學會
4119,1985年
4120,1991年
4121,1948年
4122,詹姆斯十多萬演出奧斯卡得獎紀錄片形式的犯罪劇情片，反案記。他飾演一名記者，經過追根究底的調查後，洗刷了一名被某被告謀殺警察的罪名。這是改變自己經濟大恐慌時期，芝加哥
4123,優秀西部片演員
4124,1945年
4125,校校友
4126,1945年
4127,2008年
4128,美國童軍
4129,史都華
4130,1951年
4131,比佛利山莊
4132,瓊克勞馥春
4133,上流社會
4134,1940年
4135,溼度華
4136,德川家康
4137,1598年
4138,軟流圈
4139,由於大量放射性元素衰變加熱
4140,北冰洋
4141,一個月
4142,已對心臟眼睛
4143,心臟病
4144,商品的生產地
4145,中國
4146,日本
4147,1899年
4148,2008年
4149,1789年
4150,德川幕府
4151,1868年
4152,1899年
4153,日本政府
4154,釣魚臺
4155,爬行動物
4156,山羊
4157,釣魚臺主權的爭議
4158,15世紀的中國明朝
4159,1918年
4160,1940年
4161,美軍戰機
4162,航路標誌法
4163,4月20日
4164,1857年
4165,馬賴
4166,葛羅男爵
4167,1858年
4168,6月13日
4169,2011年
4170,美國地質調查局
4171,東芝
4172,主要爲來自晶片及半導體部門的虛假營銷
4173,1875年
4174,2006年
4175,第二次世界大戰
4176,公元384年
4177,北魏藝術風格
4178,印度佛教
4179,蘇門答臘島
4180,非常注重傳統
4181,往往以裝飾爲主，而不是根據宗教習俗
4182,12世紀
4183,水墨畫
4184,漢明帝
4185,西行印度求法而歸的第一人
4186,南北朝
4187,北魏風格
4188,唐代
4189,長安
4190,莫高窟
4191,約翰赫歇爾
4192,1825年
4193,君主制
4194,匈牙利
4195,激進黨
4196,如若效忠國王，南斯拉夫會變成君主制
4197,1921年
4198,拉丁文
4199,倭寇
4200,清同治年間
4201,清同治年間
4202,愛情萬歲
4203,候鳥
4204,2001年
4205,樂團成員阿信
4206,1790年
4207,瑞士
4208,貝爾福地區
4209,1939年
4210,醫院
4211,醫院
4212,1973年
4213,本部大樓
4214,理事會
4215,副教務長
4216,中國民主建國會
4217,文化教育界高級人士
4218,工商企業家
4219,榮毅仁
4220,1945年
4221,國際聯盟
4222,58個
4223,凡爾賽條約
4224,1960年
4225,1968年
4226,外圍賽
4227,世界盃足球賽
4228,西班牙
4229,抽籤
4230,1927年
4231,1955年
4232,法國
4233,蘇聯
4234,地區性國際政治組織
4235,非洲
4236,內蒙古自治區
4237,關內
4238,朝陽市
4239,四個
4240,文職
4241,徵兵制
4242,波斯灣東南岸
4243,1960年代
4244,西方商業模式
4245,英國
4246,1852年
4247,稅制
4248,1966年
4249,1973年
4250,2006年
4251,七倍
4252,皇家法律
4253,142個
4254,紅線
4255,1947年
4256,非裔美國人
4257,2008年
4258,法律制裁
4259,共和末期
4260,羅馬公民權
4261,奧古斯
4262,金幣
4263,百夫長
4264,平原省
4265,2002年
4266,黃河鐵路公路大橋
4267,1952年
4268,蕭樹滋
4269,蕭樹滋
4270,何克抗
4271,李克東
4272,饅頭
4273,溫州人
4274,小籠饅頭
4275,重慶市
4276,丘陵
4277,岩溶山水地貌
4278,西德
4279,磚石
4280,全封閉的邊防系統
4281,柏林圍牆
4282,四個
4283,1949年
4284,1949年
4285,1961年
4286,烏利希
4287,客座教授
4288,肝癌
4289,1978年
4290,1999年
4291,1978年
4292,國際奧委會第48屆年會
4293,中華人民共和國代表團
4294,楊虎城
4295,分離主義
4296,李烈鈞
4297,孔祥熙公館
4298,人家軍事委員會
4299,肝臟
4300,刺激劑
4301,麥角胺
4302,英國
4303,1713年
4304,英國
4305,中國鐵道部
4306,文化大革命
4307,漢韻盈
4308,人民日報
4309,十分鐘一班
4310,2005年
4311,博覽館站
4312,九龍站
4313,廠家
4314,呂峯
4315,淮河流域
4316,玉帶河
4317,私立研究型大學
4318,班傑明富蘭克林
4319,穆爾電子工程學院
4320,第四
4321,唐朝
4322,劍橋大學
4323,92英畝
4324,獸醫學院
4325,雨水
4326,露點溫度
4327,土耳其
4328,貝爾格勒
4329,1920年
4330,1997年
4331,俄羅斯聯邦
4332,共和國元首
4333,第二次世界大戰
4334,中共中央書記處
4335,明代
4336,1406年
4337,北海
4338,袁世凱
4339,袁世凱
4340,新華門
4341,新華門
4342,1975年
4343,彰化縣
4344,2014年
4345,八卦臺地區
4346,1959年
4347,花蓮市
4348,阿姨
4349,四年
4350,市政會議
4351,加入歐盟
4352,基督教
4353,1403年
4354,723公里
4355,旱情
4356,150名
4357,俄羅斯
4358,農業
4359,計劃經濟
4360,2006年
4361,拜占庭
4362,地震
4363,1934年
4364,1933年
4365,九龍寨城
4366,九龍戰神
4367,1998年
4368,黃大仙區
4369,家庭經濟拮据
4370,1921年
4371,一個月
4372,杭州，插班考入體育學校，杭州省立帖專項檢驗，一個月就畢業。隨後佔據杭州
4373,1934年
4374,陳春鳳
4375,程程真
4376,廣州行營
4377,西班牙語
4378,83.4%
4379,黃河
4380,山地
4381,1914年
4382,修水縣
4383,49.2%
4384,41種
4385,2000多種
4386,佛教聖山
4387,7095米
4388,喜馬拉雅山脈
4389,庚子賠款
4390,清華學堂
4391,1943年
4392,1899年
4393,瀕危物種
4394,恐龍
4395,金正恩
4396,社會主義市場經濟體制
4397,金正恩
4398,2009年
4399,金正恩
4400,第149位
4401,卡蓋拉河
4402,2006年
4403,公路網絡
4404,農村
4405,1974年
4406,股市
4407,聯合國
4408,圖西族人
4409,君主制
4410,特瓦族
4411,1999年
4412,彩電中心
4413,2010年
4414,央視網域名
4415,1988年
4416,2009年
4417,消費者
4418,消費者
4419,文化研究
4420,25連勝
4421,遛馬隊
4422,遛馬隊
4423,2003年
4424,61勝
4425,2004年
4426,真人
4427,道士
4428,全真派
4429,正一派
4430,英國
4431,托爾金
4432,本質的邪惡
4433,芬蘭民族
4434,1914年
4435,1911年
4436,1922年
4437,1934年
4438,島上風光
4439,人權
4440,20世紀
4441,清末民初
4442,王怡
4443,戶籍制度
4444,集中在工資引發剋扣
4445,六四事件
4446,中華人民共和國外交部
4447,沙祖康
4448,汪洋
4449,中國大陸
4450,新聞法
4451,苦修隱居
4452,蔣中正
4453,畜牧業
4454,產品
4455,[PAD]
4456,19世紀
4457,拿破崙
4458,改變土地產權制度
